DOCULECT,GLOTTOCODE,CONCEPT,CONCEPTICON_GLOSS,CONCEPTICON_ID,COGNATE
Luxembourgish,luxe1243,eat,EAT,1336,eat_b
Macedonian,mace1250,eat,EAT,1336,eat_b
Marathi,mara1378,eat,EAT,1336,eat_c
Marwari,marw1260,eat,EAT,1336,eat_c
Marwari,marw1260,eat,EAT,1336,eat_n
Modern_Greek,mode1248,eat,EAT,1336,eat_h
Nepali,nepa1254,eat,EAT,1336,eat_c
Norwegian,norw1258,eat,EAT,1336,eat_g
Nuorese,nuor1238,eat,EAT,1336,eat_f
Old_Church_Slavic,chur1257,eat,EAT,1336,eat_b
Old_English,olde1238,eat,EAT,1336,eat_b
Old_High_German,oldh1241,eat,EAT,1336,eat_b
Old_Irish,oldi1246,eat,EAT,1336,eat_i
Old_Prussian,prus1238,eat,EAT,1336,eat_b
Old_Prussian,prus1238,eat,EAT,1336,eat_k
Old_West_Norse,oldw1240,eat,EAT,1336,eat_b
Oriya,oriy1255,eat,EAT,1336,eat_c
Panjabi,panj1256,eat,EAT,1336,eat_c
Pashto,pash1269,eat,EAT,1336,eat_a
Persian,west2369,eat,EAT,1336,eat_a
Polish,poli1260,eat,EAT,1336,eat_b
Portuguese,port1283,eat,EAT,1336,eat_d
Provencal,prov1235,eat,EAT,1336,eat_f
Romani,roma1329,eat,EAT,1336,eat_c
Romanian,megl1237,eat,EAT,1336,eat_f
Romansh,roma1326,eat,EAT,1336,eat_0
Romansh,roma1326,eat,EAT,1336,eat_f
Russian,russ1263,eat,EAT,1336,eat_b
Sariqoli,sari1246,eat,EAT,1336,eat_a
Scots_Gaelic,scot1245,eat,EAT,1336,eat_0
Serbian,sout1528,eat,EAT,1336,eat_b
Shughni,shug1248,eat,EAT,1336,eat_a
Sindhi,sind1272,eat,EAT,1336,eat_c
Singhalese,sinh1246,eat,EAT,1336,eat_c
Slovak,slov1269,eat,EAT,1336,eat_b
Slovenian,slov1268,eat,EAT,1336,eat_b
Spanish,stan1288,eat,EAT,1336,eat_d
Swedish,swed1254,eat,EAT,1336,eat_b
Swiss_German,swis1247,eat,EAT,1336,eat_b
Tajik,taji1245,eat,EAT,1336,eat_a
Tocharian_A,tokh1242,eat,EAT,1336,eat_j
Tocharian_B,tokh1243,eat,EAT,1336,eat_j
Tosk,alba1268,eat,EAT,1336,eat_b
Ukrainian,ukra1253,eat,EAT,1336,eat_0
Ukrainian,ukra1253,eat,EAT,1336,eat_b
Upper_Sorbian,uppe1395,eat,EAT,1336,eat_b
Urdu,urdu1245,eat,EAT,1336,eat_c
Vedic_Sanskrit,sans1269,eat,EAT,1336,eat_b
Wakhi,wakh1245,eat,EAT,1336,eat_m
Walloon,wall1255,eat,EAT,1336,eat_f
Waziri,waci1238,eat,EAT,1336,eat_a
Welsh,wels1247,eat,EAT,1336,eat_l
Zazaki,kirm1248,eat,EAT,1336,eat_a
Adapazar,homs1234,egg,EGG,744,egg_0
Afrikaans,afri1274,egg,EGG,744,egg_a
Ancient_Greek,anci1242,egg,EGG,744,egg_a
Arumanian,arom1237,egg,EGG,744,egg_a
Arvanitika,arva1236,egg,EGG,744,egg_a
Assamese,assa1263,egg,EGG,744,egg_m
Avestan,aves1237,egg,EGG,744,egg_a
Baluchi,east2304,egg,EGG,744,egg_a
Belarusian,bela1254,egg,EGG,744,egg_a
Bengali,beng1280,egg,EGG,744,egg_c
Bihari,biha1245,egg,EGG,744,egg_c
Breton,bret1244,egg,EGG,744,egg_a
Bulgarian,bulg1262,egg,EGG,744,egg_a
Cagliari,sard1257,egg,EGG,744,egg_a
Catalan,stan1289,egg,EGG,744,egg_a
Classical_Armenian,clas1256,egg,EGG,744,egg_a
Cornish,corn1251,egg,EGG,744,egg_a
Czech,czec1258,egg,EGG,744,egg_a
Danish,dani1285,egg,EGG,744,egg_a
Digor_Ossetic,digo1242,egg,EGG,744,egg_a
Dutch,cent2352,egg,EGG,744,egg_a
Eastern_Armenian,nucl1235,egg,EGG,744,egg_a
English,stan1293,egg,EGG,744,egg_a
Faroese,faro1244,egg,EGG,744,egg_a
Flemish,cent2353,egg,EGG,744,egg_a
French,stan1290,egg,EGG,744,egg_a
Frisian,fris1239,egg,EGG,744,egg_a
Friulian,friu1240,egg,EGG,744,egg_a
German,stan1295,egg,EGG,744,egg_a
Gothic,goth1244,egg,EGG,744,egg_a
Gujarati,guja1252,egg,EGG,744,egg_c
Hindi,hind1269,egg,EGG,744,egg_c
Icelandic,icel1247,egg,EGG,744,egg_a
Irish,iris1253,egg,EGG,744,egg_a
Italian,ital1282,egg,EGG,744,egg_a
Kashmiri,kash1277,egg,EGG,744,egg_d
Kurdish,kurd1259,egg,EGG,744,egg_a
Ladin,ladi1250,egg,EGG,744,egg_a
Lahnda,lahn1241,egg,EGG,744,egg_c
Latin,lati1261,egg,EGG,744,egg_a
Latvian,latv1249,egg,EGG,744,egg_g
Lithuanian,lith1251,egg,EGG,744,egg_e
Lower_Sorbian,lowe1385,egg,EGG,744,egg_a
Luxembourgish,luxe1243,egg,EGG,744,egg_a
Macedonian,mace1250,egg,EGG,744,egg_a
Marathi,mara1378,egg,EGG,744,egg_c
Modern_Greek,mode1248,egg,EGG,744,egg_a
Nepali,nepa1254,egg,EGG,744,egg_d
Norwegian,norw1258,egg,EGG,744,egg_a
Nuorese,nuor1238,egg,EGG,744,egg_a
Old_Church_Slavic,chur1257,egg,EGG,744,egg_a
Old_English,olde1238,egg,EGG,744,egg_a
Old_High_German,oldh1241,egg,EGG,744,egg_a
Old_Irish,oldi1246,egg,EGG,744,egg_a
Old_Prussian,prus1238,egg,EGG,744,egg_h
Old_West_Norse,oldw1240,egg,EGG,744,egg_a
Oriya,oriy1255,egg,EGG,744,egg_c
Panjabi,panj1256,egg,EGG,744,egg_c
Pashto,pash1269,egg,EGG,744,egg_a
Persian,west2369,egg,EGG,744,egg_f
Polish,poli1260,egg,EGG,744,egg_a
Portuguese,port1283,egg,EGG,744,egg_a
Provencal,prov1235,egg,EGG,744,egg_a
Romani,roma1329,egg,EGG,744,egg_c
Romanian,megl1237,egg,EGG,744,egg_a
Romansh,roma1326,egg,EGG,744,egg_a
Russian,russ1263,egg,EGG,744,egg_a
Sariqoli,sari1246,egg,EGG,744,egg_f
Sariqoli,sari1246,egg,EGG,744,egg_i
Scots_Gaelic,scot1245,egg,EGG,744,egg_a
Serbian,sout1528,egg,EGG,744,egg_a
Shughni,shug1248,egg,EGG,744,egg_f
Shughni,shug1248,egg,EGG,744,egg_j
Sindhi,sind1272,egg,EGG,744,egg_c
Singhalese,sinh1246,egg,EGG,744,egg_l
Slovak,slov1269,egg,EGG,744,egg_a
Slovenian,slov1268,egg,EGG,744,egg_a
Sogdian,sogd1245,egg,EGG,744,egg_j
Spanish,stan1288,egg,EGG,744,egg_a
Swedish,swed1254,egg,EGG,744,egg_a
Swiss_German,swis1247,egg,EGG,744,egg_a
Tajik,taji1245,egg,EGG,744,egg_f
Tosk,alba1268,egg,EGG,744,egg_a
Ukrainian,ukra1253,egg,EGG,744,egg_a
Upper_Sorbian,uppe1395,egg,EGG,744,egg_a
Urdu,urdu1245,egg,EGG,744,egg_c
Vedic_Sanskrit,sans1269,egg,EGG,744,egg_c
Wakhi,wakh1245,egg,EGG,744,egg_f
Wakhi,wakh1245,egg,EGG,744,egg_j
Walloon,wall1255,egg,EGG,744,egg_a
Waziri,waci1238,egg,EGG,744,egg_a
Welsh,wels1247,egg,EGG,744,egg_a
Zazaki,kirm1248,egg,EGG,744,egg_a
Adapazar,homs1234,eye,EYE,1248,eye_b
Afrikaans,afri1274,eye,EYE,1248,eye_b
Ancient_Greek,anci1242,eye,EYE,1248,eye_b
Arumanian,arom1237,eye,EYE,1248,eye_b
Arvanitika,arva1236,eye,EYE,1248,eye_b
Assamese,assa1263,eye,EYE,1248,eye_b
Avestan,aves1237,eye,EYE,1248,eye_d
Baluchi,east2304,eye,EYE,1248,eye_d
Belarusian,bela1254,eye,EYE,1248,eye_b
Bengali,beng1280,eye,EYE,1248,eye_d
Bihari,biha1245,eye,EYE,1248,eye_b
Breton,bret1244,eye,EYE,1248,eye_e
Bulgarian,bulg1262,eye,EYE,1248,eye_b
Cagliari,sard1257,eye,EYE,1248,eye_b
Catalan,stan1289,eye,EYE,1248,eye_b
Classical_Armenian,clas1256,eye,EYE,1248,eye_b
Cornish,corn1251,eye,EYE,1248,eye_e
Czech,czec1258,eye,EYE,1248,eye_b
Danish,dani1285,eye,EYE,1248,eye_b
Digor_Ossetic,digo1242,eye,EYE,1248,eye_d
Dutch,cent2352,eye,EYE,1248,eye_b
Eastern_Armenian,nucl1235,eye,EYE,1248,eye_b
English,stan1293,eye,EYE,1248,eye_b
Faroese,faro1244,eye,EYE,1248,eye_b
Flemish,cent2353,eye,EYE,1248,eye_b
French,stan1290,eye,EYE,1248,eye_b
Frisian,fris1239,eye,EYE,1248,eye_b
Friulian,friu1240,eye,EYE,1248,eye_b
German,stan1295,eye,EYE,1248,eye_b
Gothic,goth1244,eye,EYE,1248,eye_b
Gujarati,guja1252,eye,EYE,1248,eye_b
Hindi,hind1269,eye,EYE,1248,eye_b
Hittite,hitt1242,eye,EYE,1248,eye_i
Icelandic,icel1247,eye,EYE,1248,eye_b
Irish,iris1253,eye,EYE,1248,eye_f
Italian,ital1282,eye,EYE,1248,eye_b
Kashmiri,kash1277,eye,EYE,1248,eye_b
Kashmiri,kash1277,eye,EYE,1248,eye_k
Kurdish,kurd1259,eye,EYE,1248,eye_d
Ladin,ladi1250,eye,EYE,1248,eye_b
Lahnda,lahn1241,eye,EYE,1248,eye_b
Latin,lati1261,eye,EYE,1248,eye_b
Latvian,latv1249,eye,EYE,1248,eye_b
Lithuanian,lith1251,eye,EYE,1248,eye_b
Lower_Sorbian,lowe1385,eye,EYE,1248,eye_b
Luxembourgish,luxe1243,eye,EYE,1248,eye_b
Macedonian,mace1250,eye,EYE,1248,eye_b
Marathi,mara1378,eye,EYE,1248,eye_j
Marwari,marw1260,eye,EYE,1248,eye_b
Marwari,marw1260,eye,EYE,1248,eye_h
Modern_Greek,mode1248,eye,EYE,1248,eye_b
Nepali,nepa1254,eye,EYE,1248,eye_b
Norwegian,norw1258,eye,EYE,1248,eye_b
Nuorese,nuor1238,eye,EYE,1248,eye_b
Old_Church_Slavic,chur1257,eye,EYE,1248,eye_b
Old_English,olde1238,eye,EYE,1248,eye_b
Old_High_German,oldh1241,eye,EYE,1248,eye_b
Old_Irish,oldi1246,eye,EYE,1248,eye_f
Old_Prussian,prus1238,eye,EYE,1248,eye_b
Old_West_Norse,oldw1240,eye,EYE,1248,eye_b
Oriya,oriy1255,eye,EYE,1248,eye_b
Panjabi,panj1256,eye,EYE,1248,eye_b
Pashto,pash1269,eye,EYE,1248,eye_a
Persian,west2369,eye,EYE,1248,eye_d
Polish,poli1260,eye,EYE,1248,eye_b
Portuguese,port1283,eye,EYE,1248,eye_b
Provencal,prov1235,eye,EYE,1248,eye_b
Romani,roma1329,eye,EYE,1248,eye_b
Romanian,megl1237,eye,EYE,1248,eye_b
Romansh,roma1326,eye,EYE,1248,eye_b
Russian,russ1263,eye,EYE,1248,eye_g
Sariqoli,sari1246,eye,EYE,1248,eye_d
Scots_Gaelic,scot1245,eye,EYE,1248,eye_f
Serbian,sout1528,eye,EYE,1248,eye_b
Shughni,shug1248,eye,EYE,1248,eye_c
Shughni,shug1248,eye,EYE,1248,eye_d
Sindhi,sind1272,eye,EYE,1248,eye_b
Sindhi,sind1272,eye,EYE,1248,eye_h
Singhalese,sinh1246,eye,EYE,1248,eye_b
Slovak,slov1269,eye,EYE,1248,eye_b
Slovenian,slov1268,eye,EYE,1248,eye_b
Sogdian,sogd1245,eye,EYE,1248,eye_d
Spanish,stan1288,eye,EYE,1248,eye_b
Swedish,swed1254,eye,EYE,1248,eye_b
Swiss_German,swis1247,eye,EYE,1248,eye_b
Tajik,taji1245,eye,EYE,1248,eye_c
Tajik,taji1245,eye,EYE,1248,eye_d
Tocharian_A,tokh1242,eye,EYE,1248,eye_b
Tocharian_B,tokh1243,eye,EYE,1248,eye_b
Tosk,alba1268,eye,EYE,1248,eye_b
Ukrainian,ukra1253,eye,EYE,1248,eye_b
Upper_Sorbian,uppe1395,eye,EYE,1248,eye_b
Urdu,urdu1245,eye,EYE,1248,eye_b
Vedic_Sanskrit,sans1269,eye,EYE,1248,eye_b
Wakhi,wakh1245,eye,EYE,1248,eye_d
Walloon,wall1255,eye,EYE,1248,eye_b
Waziri,waci1238,eye,EYE,1248,eye_a
Welsh,wels1247,eye,EYE,1248,eye_e
Zazaki,kirm1248,eye,EYE,1248,eye_d
Adapazar,homs1234,fall,FALL,1280,fall_0
Afrikaans,afri1274,fall,FALL,1280,fall_b
Ancient_Greek,anci1242,fall,FALL,1280,fall_n
Arumanian,arom1237,fall,FALL,1280,fall_g
Arvanitika,arva1236,fall,FALL,1280,fall_c
Assamese,assa1263,fall,FALL,1280,fall_i
Avestan,aves1237,fall,FALL,1280,fall_i
Baluchi,east2304,fall,FALL,1280,fall_e
Belarusian,bela1254,fall,FALL,1280,fall_i
Bengali,beng1280,fall,FALL,1280,fall_i
Bihari,biha1245,fall,FALL,1280,fall_f
Breton,bret1244,fall,FALL,1280,fall_h
Bulgarian,bulg1262,fall,FALL,1280,fall_i
Cagliari,sard1257,fall,FALL,1280,fall_o
Catalan,stan1289,fall,FALL,1280,fall_g
Classical_Armenian,clas1256,fall,FALL,1280,fall_t
Cornish,corn1251,fall,FALL,1280,fall_h
Czech,czec1258,fall,FALL,1280,fall_i
Danish,dani1285,fall,FALL,1280,fall_b
Digor_Ossetic,digo1242,fall,FALL,1280,fall_m
Dutch,cent2352,fall,FALL,1280,fall_b
Eastern_Armenian,nucl1235,fall,FALL,1280,fall_t
English,stan1293,fall,FALL,1280,fall_b
Faroese,faro1244,fall,FALL,1280,fall_0
Faroese,faro1244,fall,FALL,1280,fall_b
Flemish,cent2353,fall,FALL,1280,fall_b
French,stan1290,fall,FALL,1280,fall_j
Frisian,fris1239,fall,FALL,1280,fall_b
Friulian,friu1240,fall,FALL,1280,fall_0
German,stan1295,fall,FALL,1280,fall_b
Gothic,goth1244,fall,FALL,1280,fall_0
Gujarati,guja1252,fall,FALL,1280,fall_i
Hindi,hind1269,fall,FALL,1280,fall_d
Hittite,hitt1242,fall,FALL,1280,fall_0
Icelandic,icel1247,fall,FALL,1280,fall_b
Irish,iris1253,fall,FALL,1280,fall_l
Italian,ital1282,fall,FALL,1280,fall_g
Kashmiri,kash1277,fall,FALL,1280,fall_i
Ladin,ladi1250,fall,FALL,1280,fall_g
Lahnda,lahn1241,fall,FALL,1280,fall_aa
Latin,lati1261,fall,FALL,1280,fall_g
Latvian,latv1249,fall,FALL,1280,fall_k
Lithuanian,lith1251,fall,FALL,1280,fall_b
Lithuanian,lith1251,fall,FALL,1280,fall_k
Lower_Sorbian,lowe1385,fall,FALL,1280,fall_i
Luxembourgish,luxe1243,fall,FALL,1280,fall_b
Macedonian,mace1250,fall,FALL,1280,fall_0
Marathi,mara1378,fall,FALL,1280,fall_i
Marwari,marw1260,fall,FALL,1280,fall_i
Marwari,marw1260,fall,FALL,1280,fall_z
Modern_Greek,mode1248,fall,FALL,1280,fall_n
Nepali,nepa1254,fall,FALL,1280,fall_d
Nepali,nepa1254,fall,FALL,1280,fall_i
Norwegian,norw1258,fall,FALL,1280,fall_b
Nuorese,nuor1238,fall,FALL,1280,fall_o
Old_Church_Slavic,chur1257,fall,FALL,1280,fall_i
Old_English,olde1238,fall,FALL,1280,fall_b
Old_High_German,oldh1241,fall,FALL,1280,fall_b
Old_Irish,oldi1246,fall,FALL,1280,fall_l
Old_Prussian,prus1238,fall,FALL,1280,fall_k
Old_West_Norse,oldw1240,fall,FALL,1280,fall_b
Oriya,oriy1255,fall,FALL,1280,fall_f
Oriya,oriy1255,fall,FALL,1280,fall_i
Oriya,oriy1255,fall,FALL,1280,fall_y
Panjabi,panj1256,fall,FALL,1280,fall_ab
Pashto,pash1269,fall,FALL,1280,fall_s
Persian,west2369,fall,FALL,1280,fall_n
Polish,poli1260,fall,FALL,1280,fall_i
Portuguese,port1283,fall,FALL,1280,fall_g
Provencal,prov1235,fall,FALL,1280,fall_j
Romani,roma1329,fall,FALL,1280,fall_i
Romanian,megl1237,fall,FALL,1280,fall_g
Romansh,roma1326,fall,FALL,1280,fall_g
Russian,russ1263,fall,FALL,1280,fall_i
Sariqoli,sari1246,fall,FALL,1280,fall_w
Scots_Gaelic,scot1245,fall,FALL,1280,fall_0
Scots_Gaelic,scot1245,fall,FALL,1280,fall_l
Serbian,sout1528,fall,FALL,1280,fall_i
Shughni,shug1248,fall,FALL,1280,fall_v
Sindhi,sind1272,fall,FALL,1280,fall_d
Sindhi,sind1272,fall,FALL,1280,fall_i
Singhalese,sinh1246,fall,FALL,1280,fall_ac
Slovak,slov1269,fall,FALL,1280,fall_i
Slovenian,slov1268,fall,FALL,1280,fall_i
Sogdian,sogd1245,fall,FALL,1280,fall_i
Spanish,stan1288,fall,FALL,1280,fall_g
Swedish,swed1254,fall,FALL,1280,fall_b
Swiss_German,swis1247,fall,FALL,1280,fall_0
Tajik,taji1245,fall,FALL,1280,fall_n
Tocharian_A,tokh1242,fall,FALL,1280,fall_r
Tocharian_B,tokh1243,fall,FALL,1280,fall_r
Tosk,alba1268,fall,FALL,1280,fall_c
Ukrainian,ukra1253,fall,FALL,1280,fall_i
Upper_Sorbian,uppe1395,fall,FALL,1280,fall_i
Urdu,urdu1245,fall,FALL,1280,fall_d
Vedic_Sanskrit,sans1269,fall,FALL,1280,fall_i
Wakhi,wakh1245,fall,FALL,1280,fall_p
Walloon,wall1255,fall,FALL,1280,fall_j
Waziri,waci1238,fall,FALL,1280,fall_a
Waziri,waci1238,fall,FALL,1280,fall_s
Welsh,wels1247,fall,FALL,1280,fall_0
Welsh,wels1247,fall,FALL,1280,fall_q
Zazaki,kirm1248,fall,FALL,1280,fall_e
Zazaki,kirm1248,fall,FALL,1280,fall_u
Adapazar,homs1234,far,FAR,1406,far_b
Afrikaans,afri1274,far,FAR,1406,far_b
Ancient_Greek,anci1242,far,FAR,1406,far_0
Ancient_Greek,anci1242,far,FAR,1406,far_b
Arumanian,arom1237,far,FAR,1406,far_k
Arvanitika,arva1236,far,FAR,1406,far_c
Assamese,assa1263,far,FAR,1406,far_e
Avestan,aves1237,far,FAR,1406,far_e
Baluchi,east2304,far,FAR,1406,far_d
Baluchi,east2304,far,FAR,1406,far_e
Belarusian,bela1254,far,FAR,1406,far_d
Bengali,beng1280,far,FAR,1406,far_e
Bihari,biha1245,far,FAR,1406,far_e
Breton,bret1244,far,FAR,1406,far_f
Bulgarian,bulg1262,far,FAR,1406,far_d
Cagliari,sard1257,far,FAR,1406,far_0
Catalan,stan1289,far,FAR,1406,far_m
Classical_Armenian,clas1256,far,FAR,1406,far_b
Cornish,corn1251,far,FAR,1406,far_f
Czech,czec1258,far,FAR,1406,far_d
Danish,dani1285,far,FAR,1406,far_b
Digor_Ossetic,digo1242,far,FAR,1406,far_q
Dutch,cent2352,far,FAR,1406,far_b
Eastern_Armenian,nucl1235,far,FAR,1406,far_b
English,stan1293,far,FAR,1406,far_b
Faroese,faro1244,far,FAR,1406,far_m
Flemish,cent2353,far,FAR,1406,far_b
French,stan1290,far,FAR,1406,far_m
Frisian,fris1239,far,FAR,1406,far_b
Friulian,friu1240,far,FAR,1406,far_m
German,stan1295,far,FAR,1406,far_g
Gothic,goth1244,far,FAR,1406,far_b
Gujarati,guja1252,far,FAR,1406,far_e
Hindi,hind1269,far,FAR,1406,far_e
Hittite,hitt1242,far,FAR,1406,far_e
Icelandic,icel1247,far,FAR,1406,far_m
Irish,iris1253,far,FAR,1406,far_0
Italian,ital1282,far,FAR,1406,far_m
Kashmiri,kash1277,far,FAR,1406,far_e
Ladin,ladi1250,far,FAR,1406,far_0
Lahnda,lahn1241,far,FAR,1406,far_e
Latin,lati1261,far,FAR,1406,far_b
Latin,lati1261,far,FAR,1406,far_m
Latvian,latv1249,far,FAR,1406,far_j
Lithuanian,lith1251,far,FAR,1406,far_j
Lower_Sorbian,lowe1385,far,FAR,1406,far_d
Luxembourgish,luxe1243,far,FAR,1406,far_g
Macedonian,mace1250,far,FAR,1406,far_d
Marathi,mara1378,far,FAR,1406,far_e
Marwari,marw1260,far,FAR,1406,far_e
Marwari,marw1260,far,FAR,1406,far_i
Marwari,marw1260,far,FAR,1406,far_r
Modern_Greek,mode1248,far,FAR,1406,far_h
Nepali,nepa1254,far,FAR,1406,far_e
Norwegian,norw1258,far,FAR,1406,far_m
Nuorese,nuor1238,far,FAR,1406,far_0
Old_Church_Slavic,chur1257,far,FAR,1406,far_d
Old_English,olde1238,far,FAR,1406,far_b
Old_High_German,oldh1241,far,FAR,1406,far_b
Old_Irish,oldi1246,far,FAR,1406,far_0
Old_West_Norse,oldw1240,far,FAR,1406,far_b
Old_West_Norse,oldw1240,far,FAR,1406,far_m
Oriya,oriy1255,far,FAR,1406,far_e
Panjabi,panj1256,far,FAR,1406,far_s
Pashto,pash1269,far,FAR,1406,far_a
Pashto,pash1269,far,FAR,1406,far_e
Persian,west2369,far,FAR,1406,far_e
Polish,poli1260,far,FAR,1406,far_d
Portuguese,port1283,far,FAR,1406,far_0
Portuguese,port1283,far,FAR,1406,far_m
Provencal,prov1235,far,FAR,1406,far_m
Romani,roma1329,far,FAR,1406,far_e
Romanian,megl1237,far,FAR,1406,far_k
Romansh,roma1326,far,FAR,1406,far_m
Russian,russ1263,far,FAR,1406,far_d
Sariqoli,sari1246,far,FAR,1406,far_e
Scots_Gaelic,scot1245,far,FAR,1406,far_l
Serbian,sout1528,far,FAR,1406,far_d
Shughni,shug1248,far,FAR,1406,far_e
Singhalese,sinh1246,far,FAR,1406,far_e
Slovak,slov1269,far,FAR,1406,far_d
Slovenian,slov1268,far,FAR,1406,far_d
Sogdian,sogd1245,far,FAR,1406,far_e
Spanish,stan1288,far,FAR,1406,far_n
Swedish,swed1254,far,FAR,1406,far_b
Swiss_German,swis1247,far,FAR,1406,far_g
Tajik,taji1245,far,FAR,1406,far_e
Tocharian_A,tokh1242,far,FAR,1406,far_p
Tocharian_B,tokh1243,far,FAR,1406,far_p
Tosk,alba1268,far,FAR,1406,far_c
Ukrainian,ukra1253,far,FAR,1406,far_d
Upper_Sorbian,uppe1395,far,FAR,1406,far_d
Urdu,urdu1245,far,FAR,1406,far_e
Vedic_Sanskrit,sans1269,far,FAR,1406,far_e
Wakhi,wakh1245,far,FAR,1406,far_d
Wakhi,wakh1245,far,FAR,1406,far_e
Walloon,wall1255,far,FAR,1406,far_m
Waziri,waci1238,far,FAR,1406,far_a
Waziri,waci1238,far,FAR,1406,far_e
Welsh,wels1247,far,FAR,1406,far_f
Zazaki,kirm1248,far,FAR,1406,far_e
Adapazar,homs1234,fat,FAT (ORGANIC SUBSTANCE),323,fat_a
Afrikaans,afri1274,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Ancient_Greek,anci1242,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Ancient_Greek,anci1242,fat,FAT (ORGANIC SUBSTANCE),323,fat_c
Ancient_Greek,anci1242,fat,FAT (ORGANIC SUBSTANCE),323,fat_j
Arumanian,arom1237,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Arumanian,arom1237,fat,FAT (ORGANIC SUBSTANCE),323,fat_i
Arvanitika,arva1236,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Arvanitika,arva1236,fat,FAT (ORGANIC SUBSTANCE),323,fat_c
Assamese,assa1263,fat,FAT (ORGANIC SUBSTANCE),323,fat_s
Avestan,aves1237,fat,FAT (ORGANIC SUBSTANCE),323,fat_x
Baluchi,east2304,fat,FAT (ORGANIC SUBSTANCE),323,fat_aa
Belarusian,bela1254,fat,FAT (ORGANIC SUBSTANCE),323,fat_h
Bengali,beng1280,fat,FAT (ORGANIC SUBSTANCE),323,fat_d
Bengali,beng1280,fat,FAT (ORGANIC SUBSTANCE),323,fat_q
Bihari,biha1245,fat,FAT (ORGANIC SUBSTANCE),323,fat_q
Bihari,biha1245,fat,FAT (ORGANIC SUBSTANCE),323,fat_s
Breton,bret1244,fat,FAT (ORGANIC SUBSTANCE),323,fat_f
Bulgarian,bulg1262,fat,FAT (ORGANIC SUBSTANCE),323,fat_h
Cagliari,sard1257,fat,FAT (ORGANIC SUBSTANCE),323,fat_i
Catalan,stan1289,fat,FAT (ORGANIC SUBSTANCE),323,fat_i
Classical_Armenian,clas1256,fat,FAT (ORGANIC SUBSTANCE),323,fat_z
Cornish,corn1251,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Cornish,corn1251,fat,FAT (ORGANIC SUBSTANCE),323,fat_t
Czech,czec1258,fat,FAT (ORGANIC SUBSTANCE),323,fat_h
Danish,dani1285,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Digor_Ossetic,digo1242,fat,FAT (ORGANIC SUBSTANCE),323,fat_w
Dutch,cent2352,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Eastern_Armenian,nucl1235,fat,FAT (ORGANIC SUBSTANCE),323,fat_z
English,stan1293,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Faroese,faro1244,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Flemish,cent2353,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
French,stan1290,fat,FAT (ORGANIC SUBSTANCE),323,fat_i
Frisian,fris1239,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Friulian,friu1240,fat,FAT (ORGANIC SUBSTANCE),323,fat_i
German,stan1295,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Gothic,goth1244,fat,FAT (ORGANIC SUBSTANCE),323,fat_u
Gujarati,guja1252,fat,FAT (ORGANIC SUBSTANCE),323,fat_d
Hindi,hind1269,fat,FAT (ORGANIC SUBSTANCE),323,fat_d
Hittite,hitt1242,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Icelandic,icel1247,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Irish,iris1253,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Italian,ital1282,fat,FAT (ORGANIC SUBSTANCE),323,fat_i
Kashmiri,kash1277,fat,FAT (ORGANIC SUBSTANCE),323,fat_af
Kashmiri,kash1277,fat,FAT (ORGANIC SUBSTANCE),323,fat_d
Kurdish,kurd1259,fat,FAT (ORGANIC SUBSTANCE),323,fat_ab
Ladin,ladi1250,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Lahnda,lahn1241,fat,FAT (ORGANIC SUBSTANCE),323,fat_q
Latin,lati1261,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Latin,lati1261,fat,FAT (ORGANIC SUBSTANCE),323,fat_i
Latvian,latv1249,fat,FAT (ORGANIC SUBSTANCE),323,fat_h
Lithuanian,lith1251,fat,FAT (ORGANIC SUBSTANCE),323,fat_h
Lower_Sorbian,lowe1385,fat,FAT (ORGANIC SUBSTANCE),323,fat_h
Luxembourgish,luxe1243,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
Macedonian,mace1250,fat,FAT (ORGANIC SUBSTANCE),323,fat_g
Macedonian,mace1250,fat,FAT (ORGANIC SUBSTANCE),323,fat_v
Marathi,mara1378,fat,FAT (ORGANIC SUBSTANCE),323,fat_d
Marwari,marw1260,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Modern_Greek,mode1248,fat,FAT (ORGANIC SUBSTANCE),323,fat_0
Nepali,nepa1254,fat,FAT (ORGANIC SUBSTANCE),323,fat_m
Norwegian,norw1258,fat,FAT (ORGANIC SUBSTANCE),323,fat_b
